year,name,college,position,height,weight,wonderlic,dash40,bench,vert_jump,broad_jump,shuttle,shuttle3,lineman
2013,Tyler Wilson,Arkansas,QB,74,215,20,4.95,NA,28.5,112,4.39,7.22,No
2013,George Winn,Cincinnati,RB,71,218,NA,4.75,22,34.5,119,NA,NA,No
2013,Earl Wolff,North Carolina State,DB,71,209,NA,4.44,NA,39,134,4.07,NA,No
2013,Cierre Wood,Notre Dame,RB,71,213,NA,4.56,16,37.5,124,NA,NA,No
2013,Robert Woods,Southern California,PC,73,201,23,4.51,14,33.5,117,4.47,7.15,No
2013,Khalid Wooten,Nevada,DB,71,210,NA,4.53,17,33.5,117,4.18,6.95,No
2013,Tom Wort,Oklahoma,LB,73,235,NA,4.78,21,31.5,111,4.51,7.41,No
2013,Blidi Wreh-Wilson,Connecticut,DB,73,195,33,4.53,14,36,128,4.12,6.97,No
2012,Emmanuel Acho,Texas,LB,74,238,NA,4.64,24,35.5,118,NA,NA,No
2012,Joe Adams,Arkansas,PC,71,179,NA,4.51,NA,36,123,NA,7.09,No
2012,Mike Adams,Ohio State,OL,79,323,NA,5.28,19,28.5,100,4.95,7.94,Yes
2012,Chas Alecxih,Pittsburgh,DL,76,296,NA,5.31,19,25.5,99,4.62,7.74,Yes
2012,Frank Alexander,Oklahoma,DL,76,270,NA,*4.82,NA,NA,NA,NA,NA,Yes
2012,Antonio Allen,South Carolina,DB,74,210,NA,4.58,17,34,118,4.25,7.02,No
2012,Dwayne Allen,Clemson,PC,75,255,NA,4.85,27,32,110,4.37,7.12,No
2012,Jeff Allen,Illinois,OL,76,307,NA,5.17,26,27.5,102,4.9,8.01,Yes
2012,Justin Anderson,Georgia,OL,76,335,NA,5.24,32,27,101,4.99,8.04,Yes
2012,Bryan Anger,California,ST,76,208,NA,*4.86,NA,NA,NA,NA,NA,No
2012,Mark Asper,Oregon,OL,78,319,NA,*5.33,23,NA,NA,NA,NA,Yes
2012,Edwin Baker,Michigan State,RB,68,204,NA,4.44,20,35,111,4.31,7.27,No
2012,Ryan Baker,LSU,LB,71,232,NA,4.8,30,34,113,4.35,7.21,No
2012,Mike Ball,Nevada,RB,69,206,NA,4.54,21,36,112,4.23,7.1,No
2012,Vick Ballard,Mississippi State,RB,70,219,NA,4.59,23,33,115,4.19,7.03,No
2012,Mark Barron,Alabama,DB,73,213,NA,*4.56,NA,NA,NA,NA,NA,No
2012,Kelvin Beachum,Southern Methodist,OL,75,303,NA,5.38,19,28.5,101,4.8,7.79,Yes
2012,Tim Benford,Tennessee Tech,PC,71,205,NA,4.51,15,NA,NA,NA,NA,No
2012,Travis Benjamin,Miami,PC,70,172,NA,4.31,14,38,119,NA,NA,No
2012,Dwight Bentley,Louisiana-Lafayette,DB,70,182,NA,4.42,13,31.5,114,4.5,6.99,No
2012,Jake Bequette,Arkansas,DL,77,274,NA,4.75,NA,34,113,4.07,6.9,Yes
2012,Tony Bergstrom,Utah,OL,77,313,NA,5.19,32,29.5,101,4.84,7.95,Yes
2012,Justin Bethel,Presbyterian,DB,73,200,NA,4.52,19,39.5,131,4.3,6.79,No
2012,Justin Blackmon,Oklahoma State,PC,73,207,NA,*4.48,14,NA,NA,NA,NA,No
2012,Philip Blake,Baylor,OL,75,311,NA,5.17,22,29.5,105,4.65,7.86,Yes
2012,Robert Blanton,Notre Dame,DB,73,208,NA,4.66,12,34,116,3.97,6.71,No
2012,Jamie Blatnick,Oklahoma State,DL,75,263,NA,4.81,28,32.5,112,4.2,7.22,Yes
2012,Brandon Bolden,Mississippi,RB,71,222,NA,4.55,21,38,119,4.44,6.96,No
2012,Omar Bolden,Arizona State,DB,70,202,NA,*4.54,24,NA,NA,NA,NA,No
2012,Brandon Boykin,Georgia,DB,70,182,NA,*4.44,NA,NA,NA,NA,NA,No
2012,Jarrett Boykin,Virginia Tech,PC,74,217,NA,4.62,11,36,123,4.28,7.12,No
2012,Nigel Bradham,Florida State,LB,74,241,NA,4.56,24,37,121,4.37,7.18,No
2012,Andre Branch,Clemson,DL,76,259,NA,4.67,19,32.5,120,4.25,7.19,Yes
2012,LaVon Brazill,Ohio,PC,71,192,NA,4.43,11,32.5,NA,NA,NA,No
2012,Michael Brewster,Ohio State,OL,76,312,NA,5.22,29,25,96,4.6,7.73,Yes
2012,Michael Brockers,LSU,DL,77,322,NA,5.31,NA,26.5,105,4.81,7.46,Yes
2012,Brandon Brooks,Miami (OH),OL,77,346,NA,*4.99,NA,NA,NA,NA,NA,Yes
2012,Ron Brooks,LSU,DB,70,190,NA,4.37,12,38,120,NA,NA,No
2012,Charles Brown,North Carolina,DB,69,202,NA,4.53,18,35.5,114,4.06,6.94,No
2012,James Brown,Troy,OL,76,306,NA,5.19,24,25.5,102,4.78,7.7,Yes
2012,Zach Brown,North Carolina,LB,73,244,NA,4.44,NA,33.5,116,NA,NA,No
2012,Ryan Broyles,Oklahoma,PC,70,192,NA,*4.57,21,NA,NA,NA,NA,No
2012,Vontaze Burfict,Arizona State,LB,73,248,NA,5,NA,30,104,NA,NA,No
2012,Miles Burris,San Diego State,LB,74,246,NA,*4.73,31,37.5,121,NA,NA,No
2012,Tank Carder,TCU,LB,74,236,NA,4.58,19,34.5,121,4.18,6.89,No
2012,Sean Cattouse,California,DB,74,211,NA,4.74,NA,34,114,4.15,6.99,No
2012,Josh Chapman,Alabama,DL,73,316,NA,*5.02,NA,NA,NA,NA,NA,Yes
2012,Orson Charles,Georgia,PC,75,251,NA,*4.83,35,NA,NA,NA,NA,No
2012,Greg Childs,Arkansas,PC,75,219,NA,4.52,19,36.5,125,NA,NA,No
2012,Morris Claiborne,LSU,DB,71,188,4,4.5,NA,34.5,118,4.12,7.01,No
2012,Danny Coale,Virginia Tech,PC,73,201,NA,4.42,12,35,115,4.15,6.69,No
2012,Audie Cole,North Carolina State,LB,76,246,NA,4.76,15,35,114,4.29,6.96,No
2012,B.J. Coleman,Chattanooga,QB,75,233,NA,*4.95,NA,NA,109,4.38,7.07,No
2012,Tom Compton,South Dakota,OL,77,314,NA,5.01,20,30,108,4.6,7.59,Yes
2012,Josh Cooper,Oklahoma State,PC,71,190,NA,*4.65,11,NA,NA,NA,NA,No
2012,Quinton Coples,North Carolina,DL,78,284,NA,4.69,25,31.5,109,4.78,7.57,Yes
2012,Paul Cornick,North Dakota State,OL,78,310,NA,*5.30,25,NA,NA,NA,NA,Yes
2012,Aaron Corp,Richmond,QB,76,215,NA,4.61,NA,31.5,106,4.3,7.03,No
2012,Kirk Cousins,Michigan State,QB,75,214,33,4.84,NA,28.5,109,4.5,7.05,No
2012,Fletcher Cox,Mississippi State,DL,76,298,NA,4.77,30,26,103,4.53,7.07,Yes
2012,Jack Crawford,Penn State,DL,77,274,NA,4.74,NA,33,116,4.25,7.15,Yes
2012,Tyrone Crawford,Boise State,DL,76,275,NA,4.82,28,33,113,4.44,7.09,Yes
2012,Lennon Creer,Louisiana Tech,RB,71,219,NA,4.67,21,33.5,110,4.4,7.26,No
2012,Jared Crick,Nebraska,DL,76,279,NA,4.91,NA,31,104,4.4,7.47,Yes
2012,Juron Criner,Arizona,PC,75,224,NA,4.66,17,38,117,4.3,7.15,No
2012,John Cullen,Utah,OL,77,297,NA,5.28,23,27,102,4.59,7.58,Yes
2012,B.J. Cunningham,Michigan State,PC,73,211,NA,4.52,12,31.5,116,NA,7.1,No
2012,Vinny Curry,Marshall,DL,75,266,NA,4.87,NA,32,110,4.4,6.9,Yes
2012,Mike Daniels,Iowa,DL,73,291,NA,*4.84,NA,NA,NA,NA,NA,Yes
2012,Andrew Datko,Florida State,OL,78,315,NA,5.19,NA,29.5,100,4.54,7.71,Yes
2012,Lavonte David,Nebraska,LB,73,233,NA,4.57,19,36.5,119,4.22,7.28,No
2012,Austin Davis,Southern Mississippi,QB,74,219,NA,4.69,NA,31,109,4.11,6.73,No
2012,Demario Davis,Arkansas State,LB,74,235,NA,4.49,32,38.5,124,4.28,7.19,No
2012,David DeCastro,Stanford,OL,77,316,NA,5.32,34,29.5,98,4.56,7.3,Yes
2012,Alfonzo Dennard,Nebraska,DB,70,204,NA,4.48,NA,37,121,NA,NA,No
2012,Taylor Dever,Notre Dame,OL,77,298,NA,5.4,18,28,100,4.9,7.49,Yes
2012,Drake Dunsmore,Northwestern,RB,74,241,NA,4.63,21,35.5,117,4.03,6.73,No
2012,Patrick Edwards,Houston,PC,69,172,NA,*4.58,NA,NA,NA,NA,NA,No
2012,Michael Egnew,Missouri,PC,77,252,NA,4.52,21,36,131,4.32,7.03,No
2012,Rhett Ellison,Southern California,PC,77,251,NA,4.78,NA,31.5,109,NA,NA,No
2012,Bradie Ewing,Wisconsin,RB,73,239,NA,4.73,14,36.5,120,4.16,7.14,No
2012,Hebron Fangupo,BYU,DL,73,323,NA,5.12,36,31.5,99,4.62,7.94,Yes
2012,Antonio Fenelus,Wisconsin,DB,68,190,NA,4.57,20,32,109,4.2,6.8,No
2012,Coby Fleener,Stanford,PC,78,247,NA,*4.52,27,NA,NA,NA,NA,No
2012,Darius Fleming,Notre Dame,LB,74,245,NA,4.71,27,33.5,114,4.28,7.03,No
2012,Jamell Fleming,Oklahoma,DB,71,206,NA,4.43,23,34,125,3.97,6.71,No
2012,Michael Floyd,Notre Dame,PC,75,220,NA,4.4,16,36.5,122,NA,NA,No
2012,Nick Foles,Arizona,QB,77,243,29,5.03,NA,30.5,112,NA,NA,No
2012,Chase Ford,Miami,PC,79,255,NA,*4.78,NA,NA,NA,NA,NA,No
2012,Marcus Forston,Miami,DL,73,301,NA,5.05,35,28,105,4.79,7.64,Yes
2012,Justin Francis,Rutgers,DL,74,268,NA,*4.90,23,32,109,4.35,7.05,Yes
2012,Terrence Frederick,Texas A&M,DB,70,187,NA,4.44,16,35,121,4.03,6.59,No
2012,Tim Fugger,Vanderbilt,DL,75,248,NA,*4.64,NA,NA,NA,NA,NA,Yes
2012,Jeff Fuller,Texas A&M,PC,76,223,NA,*4.58,17,NA,NA,NA,NA,No
2012,Chris Galippo,Southern California,LB,74,241,NA,4.73,19,29.5,107,4.1,6.9,No
2012,Terrance Ganaway,Baylor,RB,73,239,NA,4.61,NA,37.5,119,4.25,7.15,No
2012,Garth Gerhart,Arizona State,OL,73,305,NA,5.38,25,30.5,96,4.65,7.63,Yes
2012,Adam Gettis,Iowa,OL,74,293,NA,4.9,NA,31.5,112,4.65,7.99,Yes
2012,Stephon Gilmore,South Carolina,DB,73,190,NA,4.38,15,36,123,3.94,6.61,No
2012,Chris Givens,Wake Forest,PC,71,198,NA,4.35,19,33.5,118,4.23,6.97,No
2012,Cordy Glenn,Georgia,OL,78,345,NA,5.08,31,23.5,93,5,8.13,Yes
2012,Najee Goode,West Virginia,LB,73,244,NA,4.55,NA,35.5,117,NA,NA,No
2012,T.J. Graham,North Carolina State,PC,71,188,NA,4.34,8,33.5,120,4.18,6.77,No
2012,Cyrus Gray,Texas A&M,RB,70,206,NA,4.4,21,32.5,114,NA,7.17,No
2012,Jonas Gray,Notre Dame,RB,70,223,NA,*4.58,20,NA,NA,NA,NA,No
2012,Ladarius Green,Louisiana-Lafayette,PC,78,238,NA,4.45,16,34.5,124,4.47,7.12,No
2012,Robert Griffin,Baylor,QB,74,223,24,4.33,NA,39,120,NA,NA,No
2012,Winston Guy,Kentucky,DB,73,218,NA,4.62,NA,NA,NA,NA,NA,No
2012,Trevor Guyton,California,DL,75,285,NA,5.01,NA,31,105,4.53,7.45,Yes
2012,Dominique Hamilton,Missouri,DL,77,313,NA,5.45,31,NA,NA,4.78,7.82,Yes
2012,Jewel Hampton,Southern Illinois,RB,69,218,NA,*4.56,26,NA,NA,NA,NA,No
2012,Darius Hanks,Alabama,PC,73,184,NA,4.52,11,34,117,NA,NA,No
2012,James Hanna,Oklahoma,PC,76,252,NA,4.43,24,36,122,4.11,6.76,No
2012,Tyler Hansen,Colorado,QB,73,218,NA,*4.85,NA,NA,NA,NA,NA,No
2012,Cory Harkey,UCLA,PC,76,260,NA,5.06,13,26.5,109,4.69,7.4,No
2012,Chandler Harnish,Northern Illinois,QB,74,219,NA,4.68,NA,32.5,112,4.15,6.78,No
2012,Cliff Harris,Oregon,DB,71,175,NA,4.61,14,36,118,4.19,6.79,No
2012,DaJohn Harris,Southern California,DL,75,306,NA,*5.16,NA,NA,NA,NA,NA,Yes
2012,Jacory Harris,Miami,QB,75,203,NA,4.65,NA,37,113,4.4,7.1,No
2012,Josh Harris,Auburn,OL,73,252,NA,4.82,15,NA,NA,NA,NA,Yes
2012,Mike Harris,Florida State,DB,70,188,NA,4.52,NA,36,117,4.07,6.81,No
2012,Casey Hayward,Vanderbilt,DB,71,192,NA,4.47,19,34,119,3.9,6.76,No
2012,Junior Hemingway,Michigan,PC,73,225,NA,4.48,21,35.5,124,3.98,6.59,No
2012,Dan Herron,Ohio State,RB,70,213,NA,4.57,22,35,117,4.04,6.97,No
2012,Akiem Hicks,Regina,DL,77,318,NA,5.21,26,31.5,108,4.86,7.75,Yes
2012,Dont'a Hightower,Alabama,LB,74,265,NA,4.62,NA,32,NA,NA,NA,No
2012,Stephen Hill,Georgia Tech,PC,76,215,NA,4.28,14,39.5,133,4.48,6.88,No
2012,Ronnie Hillman,San Diego State,RB,69,200,NA,4.42,17,37,NA,NA,NA,No
2012,T.Y. Hilton,Florida International,PC,70,183,NA,*4.37,NA,NA,NA,NA,NA,No
2012,Lamar Holmes,Southern Mississippi,OL,77,323,NA,5.29,22,27,104,4.8,7.74,Yes
2012,Jayron Hosley,Virginia Tech,DB,70,178,NA,4.38,11,NA,NA,NA,NA,No
2012,Jaye Howard,Florida,DL,75,301,NA,4.78,24,27.5,106,4.47,7.32,Yes
2012,Delano Howell,Stanford,DB,71,210,NA,4.61,21,33,120,4.15,6.97,No
2012,John Hughes,Cincinnati,DL,75,309,NA,*5.32,28,NA,NA,NA,NA,Yes
2012,Emil Igwenagu,Massachusetts,RB,73,249,NA,4.7,19,34.5,121,4.4,7.32,No
2012,Duke Ihenacho,San Jose State,DB,73,213,NA,4.67,20,35,122,4.22,6.78,No
2012,George Iloka,Boise State,DB,76,225,NA,4.6,20,34.5,124,4.03,7.03,No
2012,Melvin Ingram,South Carolina,LB,74,264,NA,4.69,28,34.5,109,4.18,6.83,No
2012,Bruce Irvin,West Virginia,LB,75,245,NA,4.41,23,33.5,123,4.03,6.7,No
2012,Asa Jackson,Cal Poly,DB,70,191,NA,4.48,19,34.5,118,4.03,6.97,No
2012,Janzen Jackson,McNeese State,DB,73,188,NA,4.6,9,36.5,125,4.15,6.9,No
2012,Jerrell Jackson,Missouri,PC,73,196,NA,4.5,22,41,127,4.11,6.82,No
2012,Malik Jackson,Tennessee,DL,77,284,NA,4.85,25,28,105,4.41,7.38,Yes
2012,LaMichael James,Oregon,RB,68,194,NA,4.35,15,35,123,4.12,6.88,No
2012,Jamaar Jarrett,Arizona State,DL,77,265,NA,4.96,21,30,114,4.34,NA,Yes
2012,Jordan Jefferson,LSU,QB,76,223,NA,4.58,14,36.5,116,4.06,6.81,No
2012,Alshon Jeffery,South Carolina,PC,75,216,NA,*4.48,NA,NA,NA,NA,NA,No
2012,A.J. Jenkins,Illinois,PC,73,190,NA,4.37,12,38.5,124,NA,NA,No
2012,Janoris Jenkins,North Alabama,DB,70,193,NA,4.41,NA,33.5,121,4.13,6.95,No
2012,Cam Johnson,Virginia,DL,76,268,NA,4.75,NA,35,105,4.38,7.2,Yes
2012,James-Michael Johnson,Nevada,LB,73,241,NA,4.6,23,37,124,4.37,7.34,No
2012,Leonard Johnson,Iowa State,DB,70,196,NA,4.62,15,32,120,4.15,6.96,No
2012,Rishaw Johnson,California (PA),OL,75,313,NA,5.12,22,31.5,108,4.53,7.87,Yes
2012,Steven Johnson,Kansas,LB,73,239,NA,4.71,16,36,113,4.38,7.32,No
2012,Trumaine Johnson,Montana,DB,74,204,NA,4.5,19,35.5,122,4.15,7.2,No
2012,Ben Jones,Georgia,OL,75,303,NA,5.35,29,30.5,105,4.74,7.95,Yes
2012,Chandler Jones,Syracuse,DL,77,266,NA,4.77,22,35,120,4.38,7.07,Yes
2012,Dwight Jones,North Carolina,PC,75,230,NA,4.51,14,33,109,NA,NA,No
2012,Jeremy Jones,Wayne State (MI),DB,70,197,NA,4.56,20,31.5,116,4.18,7.14,No
2012,Marcel Jones,Nebraska,OL,78,320,NA,5.57,13,27.5,95,5.12,8.03,Yes
2012,Marvin Jones,California,PC,74,199,NA,4.46,22,33,112,4.11,6.81,No
2012,Coryell Judie,Texas A&M,DB,73,194,NA,4.45,NA,37,126,4.25,7.33,No
2012,Josh Kaddu,Oregon,LB,75,239,NA,*4.67,20,34,119,NA,NA,No
2012,Matt Kalil,Southern California,OL,79,306,NA,4.96,30,27,NA,4.65,7.33,Yes
2012,Jermaine Kearse,Washington,PC,73,209,NA,4.5,14,34,119,4.12,7.03,No
2012,Case Keenum,Houston,QB,73,208,NA,4.72,NA,32.5,103,NA,NA,No
2012,Senio Kelemete,Washington,OL,76,307,NA,5.39,21,25,101,4.58,7.77,Yes
2012,Mychal Kendricks,California,LB,71,239,NA,4.44,24,39.5,127,4.19,NA,No
2012,Dre Kirkpatrick,Alabama,DB,74,186,NA,4.5,NA,35,120,NA,NA,No
2012,Peter Konz,Wisconsin,OL,77,314,NA,*5.16,18,NA,NA,NA,NA,Yes
2012,Luke Kuechly,Boston College,LB,75,242,NA,4.58,27,38,123,4.12,6.92,No
2012,Markus Kuhn,North Carolina State,DL,77,299,NA,4.87,28,34.5,112,4.41,7.43,Yes
2012,Jeremy Lane,Northwestern State (LA),DB,73,190,NA,*4.52,NA,NA,NA,NA,NA,No
2012,Ronald Leary,Memphis,OL,75,315,NA,5.23,30,29,104,4.91,7.87,Yes
2012,Josh LeRibeus,Southern Methodist,OL,75,312,NA,5.31,29,26,96,4.65,7.64,Yes
2012,Ronnell Lewis,Oklahoma,LB,74,253,NA,4.65,36,31,112,4.4,7.09,No
2012,Travis Lewis,Oklahoma,LB,73,246,NA,4.83,22,36,122,NA,NA,No
2012,Ryan Lindley,San Diego State,QB,76,229,35,4.86,NA,29.5,108,4.45,7.52,No
2012,Brandon Lindsey,Pittsburgh,LB,74,254,NA,4.85,23,33,117,4.28,7.36,No
2012,Kentrell Lockett,Mississippi,DL,77,243,NA,*4.99,NA,NA,NA,NA,NA,Yes
2012,Shawn Loiseau,Merrimack,LB,73,244,NA,4.74,19,32.5,109,NA,NA,No
2012,Joe Looney,Wake Forest,OL,75,309,NA,*5.02,26,NA,NA,NA,NA,Yes
2012,Andrew Luck,Stanford,QB,76,234,37,4.59,NA,36,124,4.28,6.8,No
2012,D'Anton Lynn,Penn State,DB,73,206,NA,4.71,17,31.5,111,NA,NA,No
2012,Terrell Manning,North Carolina State,LB,74,237,NA,4.71,22,32.5,114,4.43,7.18,No
2012,Brandon Marshall,Nevada,LB,73,242,NA,4.72,28,30.5,108,4.09,7.05,No
2012,Doug Martin,Boise State,RB,69,223,NA,4.46,28,36,120,4.16,6.79,No
2012,Jonathan Martin,Stanford,OL,77,312,NA,*5.35,NA,NA,NA,NA,NA,Yes
2012,Keshawn Martin,Michigan State,PC,73,188,NA,4.42,13,39.5,122,4.13,6.85,No
2012,Markelle Martin,Oklahoma State,DB,73,207,NA,*4.47,19,NA,NA,NA,NA,No
2012,Mike Martin,Michigan,DL,73,306,NA,4.8,36,33.5,113,4.25,7.19,Yes
2012,Jonathan Massaquoi,Troy,LB,74,264,NA,4.81,20,33.5,120,4.53,7.38,No
2012,Bobby Massie,Mississippi,OL,78,316,NA,5.18,22,27.5,103,4.95,7.7,Yes
2012,Rishard Matthews,Nevada,PC,73,217,NA,4.54,20,36,NA,4.19,6.88,No
2012,Marquis Maze,Alabama,PC,68,186,NA,4.51,NA,33.5,112,NA,NA,No
2012,Matt McCants,UAB,OL,78,308,NA,5.4,17,25.5,97,NA,NA,Yes
2012,Antoine McClain,Clemson,OL,78,329,NA,5.48,19,27,91,4.82,8.13,Yes
2012,Shea McClellin,Boise State,LB,75,260,NA,4.62,19,31.5,118,4.33,7.07,No
2012,Kelcie McCray,Arkansas State,DB,74,202,NA,4.48,12,30.5,122,4.29,7,No
2012,Jerron McMillian,Maine,DB,71,203,NA,4.47,17,36.5,120,4.22,6.69,No
2012,Marvin McNutt,Iowa,PC,75,216,NA,4.48,NA,37,122,4.07,7.15,No
2012,Caleb McSurdy,Montana,LB,73,245,NA,4.82,26,30,110,4.28,7.26,No
2012,Vaughn Meatoga,Hawaii,DL,73,294,NA,4.93,27,30,108,4.21,7.1,Yes
2012,Davin Meggett,Maryland,RB,68,211,NA,4.5,23,35,118,4.32,7.14,No
2012,DeQuan Menzie,Alabama,DB,71,202,NA,4.65,NA,33,116,NA,NA,No
2012,Whitney Mercilus,Illinois,DL,76,261,NA,4.68,27,32,118,4.53,7.17,Yes
2012,Lamar Miller,Miami,RB,71,212,NA,4.34,NA,33,NA,NA,NA,No
2012,Ryan Miller,Colorado,OL,79,321,NA,5.16,32,28,100,4.78,7.72,Yes
2012,Chase Minnifield,Virginia,DB,70,183,NA,*4.65,7,NA,NA,NA,NA,No
2012,Charles Mitchell,Mississippi State,DB,71,202,NA,4.56,19,37,127,4.22,6.93,No
2012,David Molk,Michigan,OL,73,298,NA,*5.18,41,NA,NA,NA,NA,Yes
2012,Kashif Moore,Connecticut,PC,69,180,NA,4.36,19,43.5,126,4.05,6.82,No
2012,Kellen Moore,Boise State,QB,73,197,26,4.82,NA,27,99,4.56,7.41,No
2012,Rennie Moore,Clemson,DL,75,268,NA,5,21,30.5,109,4.53,NA,Yes
2012,Alfred Morris,Florida Atlantic,RB,70,219,NA,4.63,16,35.5,117,4.19,7.01,No
2012,Brandon Mosley,Auburn,OL,78,314,NA,5.14,30,27,103,4.78,7.43,Yes
2012,Derek Moye,Penn State,PC,76,209,NA,4.46,10,33.5,115,4.23,NA,No
2012,Tyler Nielsen,Iowa,LB,75,238,NA,4.63,21,NA,NA,4.31,7.27,No
2012,Lucas Nix,Pittsburgh,OL,77,317,NA,5.36,NA,29.5,102,4.9,7.81,Yes
2012,Josh Norman,Coastal Carolina,DB,73,197,NA,4.61,14,33,124,4.23,7.09,No
2012,Josh Oglesby,Wisconsin,OL,79,338,NA,5.75,22,28.5,NA,NA,NA,Yes
2012,Kelechi Osemele,Iowa State,OL,78,333,NA,5.22,32,26.5,104,4.87,7.91,Yes
2012,Brock Osweiler,Arizona State,QB,79,242,25,*4.83,NA,NA,NA,NA,NA,No
2012,Chris Owusu,Stanford,PC,73,196,NA,4.31,19,40.5,129,4.11,6.85,No
2012,Eric Page,Toledo,PC,69,186,NA,4.5,15,30,112,3.98,6.95,No
2012,Donte Paige-Moss,North Carolina,DL,75,268,NA,*4.67,26,NA,NA,NA,NA,Yes
2012,David Paulson,Oregon,PC,75,246,NA,4.79,21,32,110,4.4,7.18,No
2012,Isaiah Pead,Cincinnati,RB,70,197,NA,4.39,NA,33,116,4.32,6.95,No
2012,Micah Pellerin,Hampton,DB,73,194,NA,4.52,14,33,116,NA,NA,No
2012,Nick Perry,Southern California,DL,75,271,NA,4.55,35,38.5,124,4.66,7.25,Yes
2012,DeAngelo Peterson,LSU,PC,75,243,NA,4.69,18,36,121,NA,7.19,No
2012,Bernard Pierce,Temple,RB,73,218,NA,4.45,17,36.5,123,4.28,7.07,No
2012,Eddie Pleasant,Oregon,DB,70,211,NA,4.53,22,33.5,116,4.28,7.12,No
2012,Dontari Poe,Memphis,DL,76,346,NA,4.89,44,29.5,105,4.56,7.9,Yes
2012,Chris Polk,Washington,RB,71,215,NA,4.52,NA,31.5,111,4.21,7.13,No
2012,Tauren Poole,Tennessee,RB,70,205,NA,4.48,24,34,118,4.19,7.36,No
2012,DeVier Posey,Ohio State,PC,74,211,NA,4.39,14,36.5,123,4.15,7.03,No
2012,Nate Potter,Boise State,OL,78,303,NA,5.26,22,28.5,100,4.67,7.49,Yes
2012,Chaz Powell,Penn State,DB,73,203,NA,4.42,17,33,121,4.16,6.84,No
2012,Tydreke Powell,North Carolina,DL,74,311,NA,5.28,29,28.5,99,4.62,7.31,Yes
2012,Shaun Prater,Iowa,DB,70,190,NA,*4.52,14,NA,NA,NA,NA,No
2012,DeAndre Presley,Appalachian State (NC),DB,70,185,NA,4.53,8,32,114,4.28,7.19,No
2012,Nick Provo,Syracuse,PC,75,237,NA,*4.78,NA,NA,NA,NA,NA,No
2012,Cyhl Quarles,Wake Forest,DB,74,213,NA,4.54,19,32.5,119,4.32,7.21,No
2012,Brian Quick,Appalachian State (NC),PC,76,220,NA,4.5,15,34,119,4.23,7.1,No
2012,Chris Rainey,Florida,RB,68,180,NA,4.36,16,36.5,120,3.93,6.5,No
2012,Kheeston Randall,Texas,DL,77,293,NA,5,28,34,111,4.84,7.49,Yes
2012,Rueben Randle,LSU,PC,75,210,NA,4.55,15,31,121,4.36,6.99,No
2012,Antwuan Reed,Pittsburgh,DB,70,188,NA,4.58,14,36.5,124,4.2,NA,No
2012,Riley Reiff,Iowa,OL,78,313,NA,5.16,23,26.5,98,4.75,7.87,Yes
2012,Beau Reliford,Florida State,PC,77,256,NA,*4.84,NA,NA,NA,NA,NA,No
2012,Kendall Reyes,Connecticut,DL,76,299,NA,4.82,36,34.5,113,4.53,7.43,Yes
2012,Matt Reynolds,BYU,OL,77,302,NA,5.27,25,NA,NA,NA,NA,Yes
2012,Daryl Richardson,Abilene Christian,RB,70,192,NA,*4.47,NA,NA,NA,NA,NA,No
2012,Sean Richardson,Vanderbilt,DB,75,216,NA,4.43,22,38.5,128,4.44,7.01,No
2012,Trent Richardson,Alabama,RB,69,228,NA,*4.49,NA,NA,NA,NA,NA,No
2012,Travian Robertson,South Carolina,DL,76,302,NA,5.12,30,26,102,NA,NA,Yes
2012,Gerell Robinson,Arizona State,PC,75,227,NA,4.54,NA,35.5,113,4.15,NA,No
2012,Josh Robinson,Central Florida,DB,70,199,NA,4.29,17,38.5,133,3.97,6.55,No
2012,Keenan Robinson,Texas,LB,75,242,NA,4.72,27,35.5,120,NA,NA,No
2012,Trenton Robinson,Michigan State,DB,70,195,NA,4.46,15,35,125,4.15,NA,No
2012,James Rodgers,Oregon State,PC,67,184,NA,4.61,19,37,115,4.23,NA,No
2012,Evan Rodriguez,Temple,RB,74,239,NA,4.53,18,36,119,4.28,6.94,No
2012,Brett Roy,Nevada,DL,75,275,NA,5,32,30.5,108,4.62,7.31,Yes
2012,Zebrie Sanders,Florida State,OL,78,320,NA,5.33,28,27,100,4.99,8.15,Yes
2012,Mohamed Sanu,Rutgers,PC,74,211,NA,4.62,19,36,126,4.22,6.88,No
2012,Quentin Saulsberry,Mississippi State,OL,74,304,NA,5.28,26,22,90,4.99,8.19,Yes
2012,Mitchell Schwartz,California,OL,77,318,NA,5.38,23,26.5,89,4.87,7.86,Yes
2012,Darrell Scott,South Florida,RB,73,231,NA,4.68,NA,31.5,NA,NA,NA,No
2012,Coty Sensabaugh,Clemson,DB,71,189,NA,4.33,15,37,122,4.06,6.6,No
2012,Derrick Shelby,Utah,DL,75,266,NA,4.87,26,35.5,116,4.5,7.09,Yes
2012,Amini Silatolu,Midwestern State,OL,76,311,NA,5.33,28,31.5,107,4.87,7.95,Yes
2012,Harrison Smith,Notre Dame,DB,74,213,NA,4.54,19,34,122,4.12,6.63,No
2012,Jacquies Smith,Missouri,DL,75,253,NA,4.75,21,31.5,110,4.31,7.25,Yes
2012,Michael Smith,Utah State,RB,69,207,NA,*4.36,NA,NA,NA,NA,NA,No
2012,Scott Solomon,Rice,DL,75,262,NA,4.88,34,35,124,4.25,7.17,Yes
2012,Sean Spence,Miami,LB,71,231,NA,4.66,12,33.5,119,4.28,7.46,No
2012,Ryan Steed,Furman,DB,71,195,NA,4.64,12,34,121,4.22,6.94,No
